motif	condition	total_snps	differential_snps	motif_snps	motif_differential_snps	estimate	p.value	conf.low	conf.high	method	alternative	log_odds	fdr
NFYB_f1	airway	11926	1334	3219	351	0.9748115952536501	0.7062811148933597	0.8587381608357915	1.104520611048689	Fisher's Exact Test for Count Data	two.sided	-0.025511062293983037	0.8060464363361327
NFYB_f1	ast	11926	1132	3219	327	1.0702284417067274	0.30000169645478286	0.937702039937195	1.2190694360917305	Fisher's Exact Test for Count Data	two.sided	0.06787212260876531	0.4764639057934888
NFYB_f1	colon	11926	1148	3219	316	1.0198090134415612	0.7635501155619828	0.8921936615372991	1.1632681841049404	Fisher's Exact Test for Count Data	two.sided	0.01961536804029997	0.8496446788732561
NFYB_f1	endo	11926	947	3219	241	0.9428636467922094	0.46086713624520226	0.8107594897912075	1.0932831005501298	Fisher's Exact Test for Count Data	two.sided	-0.058833601933776	0.6196724562469228
NFYB_f1	eso	11926	1335	3219	364	1.0101683922218274	0.8757999662676311	0.891379880278581	1.142732261093404	Fisher's Exact Test for Count Data	two.sided	0.01011704192821091	0.9302582877972663
NFYB_f1	hmec	11926	1460	3219	392	0.9947339440644906	0.9520164682984043	0.8816124054885932	1.1205377139072303	Fisher's Exact Test for Count Data	two.sided	-0.005279970479409307	0.981402732796665
NFYB_f1	kc	11926	1360	3219	346	0.9425711498114675	0.36459759635838174	0.8299154198057034	1.0684087123413615	Fisher's Exact Test for Count Data	two.sided	-0.05914387199309095	0.5343048289149813
NFYB_f1	lx	11926	1513	3219	426	1.043145036344529	0.4798624088798043	0.9281679120484555	1.1706196072453987	Fisher's Exact Test for Count Data	two.sided	0.042240223249039616	0.6356342743814469
NFYB_f1	mc	11926	1362	3219	375	1.0200649033388156	0.7569963908671974	0.901545590088229	1.1521758347214566	Fisher's Exact Test for Count Data	two.sided	0.019866255996160077	0.8444344886367057
NFYB_f1	ov	11926	992	3219	276	1.0307924360065404	0.6683584105869105	0.8937481354066089	1.1859672245699613	Fisher's Exact Test for Count Data	two.sided	0.030327861785583998	0.7799036850455886
NFYB_f1	panc	11926	1301	3219	343	0.976758028977266	0.7269297987850474	0.859259484012349	1.108204024143913	Fisher's Exact Test for Count Data	two.sided	-0.023516324986279584	0.8230277153668585
NFYB_f1	pros	11926	1293	3219	343	0.9828054113629738	0.7991324753583152	0.8645010542237505	1.1151452557043857	Fisher's Exact Test for Count Data	two.sided	-0.01734413228293939	0.875133611174578
NFYB_f1	renal	11926	1387	3219	380	1.0150344200244936	0.8059596857890857	0.8978244497710107	1.1455838530665554	Fisher's Exact Test for Count Data	two.sided	0.014922523272954591	0.8801656926648072
NFYB_f1	thy	11926	1577	3219	414	0.9726049869272303	0.6617981153881103	0.864753508310105	1.0922078675929612	Fisher's Exact Test for Count Data	two.sided	-0.02777725360709968	0.7749714267953229
NFYC_f1	airway	11926	1334	1780	183	0.9191385756408641	0.33253264065106725	0.7770236364692616	1.0824848479952482	Fisher's Exact Test for Count Data	two.sided	-0.08431837839573003	0.5067209453997106
NFYC_f1	ast	11926	1132	1780	176	1.0416990853121328	0.6362777025713044	0.8768441660422027	1.2320326010618823	Fisher's Exact Test for Count Data	two.sided	0.04085311593562639	0.7572502699524701
NFYC_f1	colon	11926	1148	1780	182	1.0622023795674254	0.4686615263021297	0.8963436277692839	1.2533929342156196	Fisher's Exact Test for Count Data	two.sided	0.06034446922905758	0.6259290894178131
NFYC_f1	endo	11926	947	1780	118	0.834857100260322	0.07847414228152717	0.6791524873253714	1.0189035113725116	Fisher's Exact Test for Count Data	two.sided	-0.18049470618974758	0.19598469113262437
NFYC_f1	eso	11926	1335	1780	203	1.0188015080935093	0.8104931018067886	0.8674240287837449	1.1920816439570314	Fisher's Exact Test for Count Data	two.sided	0.018626944386605355	0.8828496175214527
NFYC_f1	hmec	11926	1460	1780	222	1.0187670980927241	0.8177692580914223	0.8730606437873317	1.1847589121098894	Fisher's Exact Test for Count Data	two.sided	0.018593168835996664	0.8883562829130516
NFYC_f1	kc	11926	1360	1780	192	0.9458653052504783	0.5230028967206675	0.8024557358444117	1.1104276322694635	Fisher's Exact Test for Count Data	two.sided	-0.05565510352389938	0.6704935270418508
NFYC_f1	lx	11926	1513	1780	225	0.9963649611778566	1	0.8548215350350507	1.15743175716507	Fisher's Exact Test for Count Data	two.sided	-0.003641661630076464	1
NFYC_f1	mc	11926	1362	1780	230	1.1314480605463895	0.10799962959154089	0.9710831688416035	1.3139548668112644	Fisher's Exact Test for Count Data	two.sided	0.12349828185306333	0.24455370670387552
NFYC_f1	ov	11926	992	1780	154	1.0401238688639192	0.6479732813566462	0.8656716797460725	1.243251608043923	Fisher's Exact Test for Count Data	two.sided	0.03933981073772778	0.7653792286010731
NFYC_f1	panc	11926	1301	1780	202	1.0402791990459823	0.6281568586121327	0.8851687289635461	1.217885976041213	Fisher's Exact Test for Count Data	two.sided	0.03948913774531371	0.7518050510694504
NFYC_f1	pros	11926	1293	1780	195	1.0104405538911974	0.9030918838426217	0.857719541698988	1.1856221234773843	Fisher's Exact Test for Count Data	two.sided	0.01038642772058737	0.9493024936893252
NFYC_f1	renal	11926	1387	1780	215	1.0385745732997909	0.6378980090824129	0.887829445258597	1.2106139651248329	Fisher's Exact Test for Count Data	two.sided	0.0378491704220554	0.7582728769724923
NFYC_f1	thy	11926	1577	1780	236	1.0026631384411204	0.9703542503060708	0.863083296747075	1.1611102618377547	Fisher's Exact Test for Count Data	two.sided	0.002659598571324902	0.9926039884205495
NKX21_f1	airway	11926	1334	10980	1174	0.9558713263349621	0.2925076522620785	0.8792764694575332	1.0390718920300601	Fisher's Exact Test for Count Data	two.sided	-0.0451319708735055	0.4687375807250939
NKX21_f1	ast	11926	1132	10980	1003	0.9623726960594379	0.40207990475645267	0.8796090243065025	1.0528679840642539	Fisher's Exact Test for Count Data	two.sided	-0.0383534854021803	0.5668947336401118
NKX21_f1	colon	11926	1148	10980	1005	0.9508460925067631	0.2689447405928351	0.8693332539407143	1.039871814950868	Fisher's Exact Test for Count Data	two.sided	-0.05040306706617387	0.44659768312888004
NKX21_f1	endo	11926	947	10980	832	0.9542462444501021	0.34924042463804894	0.8652015937269939	1.052315068370139	Fisher's Exact Test for Count Data	two.sided	-0.04683352296831285	0.5199898526740365
NKX21_f1	eso	11926	1335	10980	1165	0.9478282963086164	0.2059299774412411	0.8717523629423902	1.0304753744795154	Fisher's Exact Test for Count Data	two.sided	-0.053581915169016746	0.37623759325908906
NKX21_f1	hmec	11926	1460	10980	1284	0.9552104422196305	0.2660796369956727	0.8816124924900919	1.0348832056716115	Fisher's Exact Test for Count Data	two.sided	-0.04582360443157803	0.4435649944116373
NKX21_f1	kc	11926	1360	10980	1199	0.9575640473356926	0.30665625892221055	0.8815114376096448	1.040118970396215	Fisher's Exact Test for Count Data	two.sided	-0.04336266999655839	0.48216494367095597
NKX21_f1	lx	11926	1513	10980	1326	0.951898326698984	0.2169772948586637	0.8796198023550024	1.0300654313384416	Fisher's Exact Test for Count Data	two.sided	-0.04929704958020546	0.39057219773113266
